id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1027,Ethereum,ETH,ethereum,10488,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,120706696.75056934,120706696.75056934,True,,2,,,,2025-08-29T21:07:00.000Z,4332.47066641722,46735511112.94645,23.3622,-0.04060778,-2.9073547,-11.23535964,15.04416621,73.13487794,69.97599243,522958222911.96045,14.0131,522958222911.96,,2025-08-29T21:07:00.000Z,,,,,,2025-08-30 04:07:34.020534
825,Tether USDt,USDT,tether,144456,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'zedxion-smart-chain-ecosystem']",,167356013557.1224,171732955317.96826,True,,3,,,,2025-08-29T21:06:00.000Z,1.000149586785812,141249246694.54,24.4351,0.00477477,0.0131445,0.03278274,0.04392486,-0.00384233,-0.01480361,167381047805.2767,4.4837,171758644298.77,,2025-08-29T21:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-08-30 04:07:34.020534
52,XRP,XRP,xrp,1692,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",100000000000.0,59482264023.0,99985819185.0,False,,4,,,,2025-08-29T21:07:00.000Z,2.7926556613982654,8229929053.717364,32.5818,-0.80688504,-5.40137679,-9.73641688,-9.71424295,22.08220663,26.97860815,166113481376.6173,4.4498,279265566139.83,,2025-08-29T21:07:00.000Z,,,,,,2025-08-30 04:07:34.020534
1839,BNB,BNB,bnb,2694,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing']",,139187881.35,139187881.35,False,,5,,,,2025-08-29T21:07:00.000Z,856.0785323742987,2616470171.024301,-6.4872,-0.24005778,-1.70581759,-4.55370271,8.96362825,29.92460701,29.49521063,119155757190.39601,3.1929,119155757190.4,,2025-08-29T21:07:00.000Z,,,,,,2025-08-30 04:07:34.020534
5426,Solana,SOL,solana,987,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,540795592.6613195,608616188.7094171,True,,6,525236893.3,105763154705.10284,,2025-08-29T21:07:00.000Z,201.36276802759554,14053301549.565105,14.3624,-0.83441493,-5.67330111,0.26240858,14.32723892,28.81026953,27.59790165,108896097475.40732,2.918,122552640424.93,,2025-08-29T21:07:00.000Z,,,,,,2025-08-30 04:07:34.020534
3408,USDC,USDC,usd-coin,31033,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem']",,71536328492.20554,71536328492.20554,False,,7,60901219650.23,60898318706.091156,,2025-08-29T21:07:00.000Z,0.9999523664032427,20630565801.867905,26.9325,0.01597064,0.00932284,0.00841979,0.00893658,-0.03338134,0.01755086,71532920959.58064,1.9148,71532920959.58,,2025-08-29T21:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-08-30 04:07:34.020534
1958,TRON,TRX,tron,1223,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,94657714120.4264,94657712334.84111,True,,8,94667886298.43,31914746062.131252,,2025-08-29T21:07:00.000Z,0.3371232559426072,1249114870.8535225,43.3083,0.02006492,-1.81452017,-8.07783557,2.71601284,20.54295747,26.58974123,31911316784.362656,0.8551,31911316182.4,,2025-08-29T21:07:00.000Z,,,,,,2025-08-30 04:07:34.020534
74,Dogecoin,DOGE,dogecoin,1285,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,150723696383.70526,150723696383.70526,True,,9,,,,2025-08-29T21:07:00.000Z,0.21108687855552657,2598105924.2068157,32.8259,-0.35310574,-4.65507658,-12.08741266,-3.16027031,26.49938755,8.10817125,31815794593.98725,0.8515,31815794593.99,,2025-08-29T21:07:00.000Z,,,,,,2025-08-30 04:07:34.020534
2010,Cardano,ADA,cardano,1575,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",45000000000.0,35731844808.46489,44994681861.70843,False,,10,37997904336.0,30982770512.10545,,2025-08-29T21:07:00.000Z,0.8153810335995749,1696548870.284427,38.4635,-0.60300058,-3.71170859,-13.01319343,7.25622096,39.5814012,17.60830535,29135068552.345707,0.7798,36692146511.98,,2025-08-29T21:07:00.000Z,,,,,,2025-08-30 04:07:34.020534
1975,Chainlink,LINK,chainlink,2078,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'interoperability', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets-protocols', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'robotics']",1000000000.0,678099970.4527867,1000000000.0,False,,11,,,,2025-08-29T21:07:00.000Z,23.225509184723894,1950704522.9790115,-24.2171,-0.58145528,-5.65979802,-14.54593695,32.29869173,71.50887702,64.03424543,15749217091.912197,0.4219,23225509184.72,,2025-08-29T21:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-08-30 04:07:34.020534
32196,Hyperliquid,HYPE,hyperliquid,139,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing']",1000000000.0,333928180.0,999993930.0,False,,12,333931719.0,14794908905.32811,,2025-08-29T21:07:00.000Z,44.305191940535934,331578398.8134575,3.9153,1.69425928,-3.3258377,-0.66361815,4.69224366,8.44693908,34.19161909,14794752109.253832,0.396,44305191940.54,,2025-08-29T21:07:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-08-30 04:07:34.020534
29470,Ethena USDe,USDe,ethena-usde,203,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem']",,12297687792.503878,12297687792.503878,True,,13,,,,2025-08-29T21:07:00.000Z,1.000485673420648,272916992.3895109,49.8964,0.01352264,-0.01791602,-0.03489389,-0.04888254,0.01899739,-0.07093741,12303660452.600124,0.3293,12303660452.6,,2025-08-29T21:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2025-08-30 04:07:34.020534
20947,Sui,SUI,sui,759,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",10000000000.0,3511924479.5699987,10000000000.0,False,,14,3511924479.57,11371172435.046698,,2025-08-29T21:07:00.000Z,3.2378749888263494,1507729753.5651402,53.6841,-0.39088156,-5.75256597,-13.70066224,-13.82837551,15.86470174,-1.2639144,11371172435.046692,0.3047,32378749888.26,,2025-08-29T21:07:00.000Z,,,,,,2025-08-30 04:07:34.020534
512,Stellar,XLM,stellar,747,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50001806812.0,31367926989.340668,50001786889.0645,False,,15,31531408660.0,11269677350.940607,,2025-08-29T21:07:00.000Z,0.35741116016922686,435525035.0294327,57.1614,-0.44251833,-5.36580821,-15.9140231,-12.35945212,48.81897182,33.90383376,11211247177.363852,0.3003,17871203783.23,,2025-08-29T21:07:00.000Z,,,,,,2025-08-30 04:07:34.020534
1,Bitcoin,BTC,bitcoin,12310,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19913403.0,19913403.0,False,,1,,,,2025-08-29T21:08:00.000Z,107803.29277158156,76643379008.2519,26.4978,-0.11740993,-3.70186739,-7.82908601,-7.95069264,0.29610178,2.76088212,2146730413687.4905,57.4639,2263869148203.21,,2025-08-29T21:08:00.000Z,,,,,,2025-08-30 04:08:34.881991
1027,Ethereum,ETH,ethereum,10488,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,120706696.75056934,120706696.75056934,True,,2,,,,2025-08-29T21:07:00.000Z,4332.47066641722,46735511112.94645,23.3622,-0.04060778,-2.9073547,-11.23535964,15.04416621,73.13487794,69.97599243,522958222911.96045,14.0131,522958222911.96,,2025-08-29T21:07:00.000Z,,,,,,2025-08-30 04:08:34.881991
825,Tether USDt,USDT,tether,144456,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'zedxion-smart-chain-ecosystem']",,167356013557.1224,171732955317.96826,True,,3,,,,2025-08-29T21:07:00.000Z,1.0003096983154511,141592338618.10272,24.7876,0.03175497,0.03095962,0.04326506,0.05304192,-0.01744136,0.00054,167407843432.60165,4.4844,171786140724.94,,2025-08-29T21:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-08-30 04:08:34.881991
52,XRP,XRP,xrp,1692,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",100000000000.0,59482264023.0,99985819185.0,False,,4,,,,2025-08-29T21:07:00.000Z,2.7926556613982654,8229929053.717364,32.5818,-0.80688504,-5.40137679,-9.73641688,-9.71424295,22.08220663,26.97860815,166113481376.6173,4.4498,279265566139.83,,2025-08-29T21:07:00.000Z,,,,,,2025-08-30 04:08:34.881991
1839,BNB,BNB,bnb,2694,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing']",,139187881.35,139187881.35,False,,5,,,,2025-08-29T21:08:00.000Z,855.8961022101441,2616174108.095215,-6.4978,-0.25747592,-1.72723131,-4.60716536,8.93205814,29.92814829,29.4659251,119130365122.35301,3.1922,119130365122.35,,2025-08-29T21:08:00.000Z,,,,,,2025-08-30 04:08:34.881991
5426,Solana,SOL,solana,987,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,540795592.6613195,608616188.7094171,True,,6,525236893.3,105763154705.10284,,2025-08-29T21:07:00.000Z,201.36276802759554,14053301549.565105,14.3624,-0.83441493,-5.67330111,0.26240858,14.32723892,28.81026953,27.59790165,108896097475.40732,2.918,122552640424.93,,2025-08-29T21:07:00.000Z,,,,,,2025-08-30 04:08:34.881991
3408,USDC,USDC,usd-coin,31033,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem']",,71536328492.20554,71536328492.20554,False,,7,60901219650.23,60891619392.06638,,2025-08-29T21:08:00.000Z,0.9998423634498823,20607893859.891964,26.9593,-0.00902542,-0.0139083,-0.03270164,-0.01023109,-0.0211417,0.00105066,71525051752.17393,1.9146,71525051752.17,,2025-08-29T21:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-08-30 04:08:34.881991
1958,TRON,TRX,tron,1223,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,94657714120.4264,94657712334.84111,True,,8,94667886298.43,31914746062.131252,,2025-08-29T21:07:00.000Z,0.3371232559426072,1249114870.8535225,43.3083,0.02006492,-1.81452017,-8.07783557,2.71601284,20.54295747,26.58974123,31911316784.362656,0.8551,31911316182.4,,2025-08-29T21:07:00.000Z,,,,,,2025-08-30 04:08:34.881991
74,Dogecoin,DOGE,dogecoin,1285,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,150723696383.70526,150723696383.70526,True,,9,,,,2025-08-29T21:08:00.000Z,0.21108922142774544,2597133920.1635127,32.8471,-0.33924033,-4.66920374,-12.0990121,-3.16565846,26.48414373,8.11421478,31816147720.348236,0.8515,31816147720.35,,2025-08-29T21:08:00.000Z,,,,,,2025-08-30 04:08:34.881991
2010,Cardano,ADA,cardano,1575,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",45000000000.0,35731844808.46489,44994681861.70843,False,,10,37997904336.0,30978746733.952286,,2025-08-29T21:08:00.000Z,0.8152751388608129,1695779913.6339865,38.391,-0.60545855,-3.73558901,-13.04927207,7.23075516,39.5737572,17.58293785,29131284737.97423,0.7797,36687381248.74,,2025-08-29T21:08:00.000Z,,,,,,2025-08-30 04:08:34.881991
1975,Chainlink,LINK,chainlink,2078,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'interoperability', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets-protocols', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'robotics']",1000000000.0,678099970.4527867,1000000000.0,False,,11,,,,2025-08-29T21:07:00.000Z,23.225509184723894,1950704522.9790115,-24.2171,-0.58145528,-5.65979802,-14.54593695,32.29869173,71.50887702,64.03424543,15749217091.912197,0.4219,23225509184.72,,2025-08-29T21:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-08-30 04:08:34.881991
32196,Hyperliquid,HYPE,hyperliquid,139,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing']",1000000000.0,333928180.0,999993930.0,False,,12,333931719.0,14795628023.837936,,2025-08-29T21:08:00.000Z,44.307345430213346,331337259.3504372,3.7954,1.71011311,-3.32847115,-0.66457853,4.69222609,8.46790977,34.15293114,14795471220.14246,0.396,44307345430.21,,2025-08-29T21:08:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-08-30 04:08:34.881991
29470,Ethena USDe,USDe,ethena-usde,203,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem']",,12297687792.503878,12297687792.503878,True,,13,,,,2025-08-29T21:08:00.000Z,1.0004923004543065,272827968.99067265,49.8406,0.01511482,-0.01725375,-0.03408152,-0.04944447,0.0196599,-0.07236378,12303741949.791046,0.3293,12303741949.79,,2025-08-29T21:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2025-08-30 04:08:34.881991
20947,Sui,SUI,sui,759,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",10000000000.0,3511924479.5699987,10000000000.0,False,,14,3511924479.57,11370257020.656244,,2025-08-29T21:08:00.000Z,3.2376143299210174,1507489398.2391877,53.6869,-0.36874376,-5.77017398,-13.7182032,-13.86183454,15.88045592,-1.26543823,11370257020.656239,0.3047,32376143299.21,,2025-08-29T21:08:00.000Z,,,,,,2025-08-30 04:08:34.881991
512,Stellar,XLM,stellar,747,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50001806812.0,31367926989.340668,50001786889.0645,False,,15,31531408660.0,11269677350.940607,,2025-08-29T21:07:00.000Z,0.35741116016922686,435525035.0294327,57.1614,-0.44251833,-5.36580821,-15.9140231,-12.35945212,48.81897182,33.90383376,11211247177.363852,0.3003,17871203783.23,,2025-08-29T21:07:00.000Z,,,,,,2025-08-30 04:08:34.881991
1,Bitcoin,BTC,bitcoin,12310,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19913403.0,19913403.0,False,,1,,,,2025-08-29T21:09:00.000Z,107781.79813528228,76720827359.16307,26.7363,-0.00629243,-3.73730044,-7.85990384,-7.96311367,0.27762201,2.73803903,2146302382332.5247,57.4525,2263417760840.93,,2025-08-29T21:09:00.000Z,,,,,,2025-08-30 04:09:36.042000
1027,Ethereum,ETH,ethereum,10488,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,120706696.75056934,120706696.75056934,True,,2,,,,2025-08-29T21:08:00.000Z,4332.8616777822335,46643930761.31019,20.0225,0.02602535,-2.94529411,-11.2590059,15.01538548,73.36580487,69.93371418,523005420602.22314,14.0144,523005420602.22,,2025-08-29T21:08:00.000Z,,,,,,2025-08-30 04:09:36.042000
825,Tether USDt,USDT,tether,144456,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'zedxion-smart-chain-ecosystem']",,167356013557.1224,171732955317.96826,True,,3,,,,2025-08-29T21:08:00.000Z,1.000313603182294,141494020262.87976,24.7933,0.02910879,0.02148512,0.01238389,0.04511966,0.00687746,2.195e-05,167408496935.54993,4.4845,171786811319.26,,2025-08-29T21:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-08-30 04:09:36.042000
